Date,Brand,Flour,Process order,Batch,Time,L*,a*,b*,%MC (MB),%MC (NIR),%Ash (NIR),%Protein (NIR),%WG (NIR),%HG,%WG,%GI,%WA,Stability (min),FN (sec.),Result,Column1
10/2/2023,UW12.5,F1,4201,231002002A,17.00,95.44,0.13,9.89,0.0,13.1,0.47,10.1,26.4,22.3,22.5,99.1,57,1.77,0,NC (Off-spec),Oct-23
10/2/2023,UW12.5,F1,4201,231002002A,18.00,95.42,0.15,9.46,0,13.5,0.50,10.1,26.4,22.5,22.8,97.8,0,0,0,NC (Off-spec),Oct-23
10/2/2023,VT28,F1,4126,231002003A,21.00,94.17,0.28,9.85,0.0,13.4,0.67,12.0,29.3,27.3,28.7,94.1,0,0,0,Pass,Oct-23
10/2/2023,VT28,F1,4126,231002003A,23.00,94.30,0.25,9.64,0,13.4,0.64,12.0,29.6,28.9,29.5,99.7,0,0,0,Pass,Oct-23
10/3/2023,VT28,F1,4126,231002003A,1.00,94.42,0.24,9.63,0.0,13.5,0.63,11.8,29.8,28.0,29.8,93.3,0,0,0,Pass,Oct-23
10/3/2023,VT28,F1,4126,231002003A,3.00,94.25,0.28,9.76,0,13.5,0.65,11.8,29.6,28.4,30.1,94.7,0,0,0,Pass,Oct-23
10/3/2023,C/P1,F1,4202,231003001A,5.00,96.12,0.08,8.61,0.0,13.2,0.40,12.3,34.0,31.0,34.3,91.2,65,15.08,0,NC (Off-spec),Oct-23
10/3/2023,C/P1,F3,4202,231003001A,5.00,89.55,1.66,11.95,0,12.2,1.31,16.7,38.8,32.3,34.9,92.3,0,0,0,Pass,Oct-23
10/3/2023,C/P1,F1,4202,231003001A,10.00,96.13,0.12,8.61,0.0,13.3,0.38,12.5,35.8,30.5,34.4,89.7,0,0,0,NC (Off-spec),Oct-23
10/3/2023,APW,F1,4207,231003002A,13.00,95.94,0.04,8.78,0.0,13.5,0.44,10.2,28.8,24.6,28.4,87.9,62,0,0,Pass,Oct-23
10/3/2023,APW,F3,4207,231003002A,13.00,91.94,1.01,11.21,0.0,11.1,1.25,12.2,29.1,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/3/2023,APW,F1,4207,231003002A,15.28,0.00,0.00,0.00,0.0,13.5,0.44,10.4,29.5,0.0,0.0,0.0,62,0,0,Pass,Oct-23
10/3/2023,APW,F1,4207,231003002A,17.00,0.00,0.00,0.00,0.0,13.5,0.44,10.1,28.4,0.0,0.0,0.0,60,0,0,Pass,Oct-23
10/3/2023,C/P1,F1,4205,231003003A,20.40,96.22,0.08,8.60,0,13.5,0.40,12.2,34.2,29.8,33.6,88.7,65,32.93,0,NC (Off-spec),Oct-23
10/3/2023,C/P1,F3,4205,231003003A,20.40,90.21,1.43,11.84,0.0,12.2,1.31,16.4,39.4,32.3,35.2,92.3,0,0,0,Pass,Oct-23
10/3/2023,C/P1,F1,4205,231003003A,23.00,96.21,0.07,8.54,0,13.5,0.39,12.2,34.5,32.4,33.4,98.2,0,0,0,NC (Off-spec),Oct-23
10/4/2023,C/P1,F1,4205,231003003A,1.00,96.22,0.08,8.59,0.0,13.5,0.40,12.2,34.4,31.9,33.4,96.7,0,0,0,NC (Off-spec),Oct-23
10/4/2023,C/P1,F1,4206,231004001A,5.00,96.20,0.06,8.55,0,13.3,0.40,12.4,34.6,29.5,33.6,87.9,65,14.85,0,NC (Off-spec),Oct-23
10/4/2023,C/P1,F3,4206,231004001A,5.00,90.00,1.58,12.13,0.0,12.3,1.27,16.70,39.6,29.6,37.9,77.9,0,0,0,Pass,Oct-23
10/4/2023,C/P1,F1,4206,231004001A,7.15,96.25,0.07,8.67,13.5,13.8,0.41,12.4,34.6,31.7,34.3,93.2,0,0,0,NC (Off-spec),Oct-23
10/4/2023,VT28,F1,4224,231004002A,11.05,94.53,0.31,9.69,0.0,13.6,0.64,12.3,31.6,28.4,32.9,86.3,0,0,0,Pass,Oct-23
10/4/2023,VT28,F1,4224,231004002A,14.05,94.95,0.31,9.01,13.5,13.9,0.66,12.4,31.1,28.8,31.8,90.0,0,0,0,Pass,Oct-23
10/4/2023,VT28,F1,4224,231004002A,19.30,94.75,0.28,9.27,13.5,13.9,0.65,12.1,30.9,27.0,32.1,84.4,0,0,0,Pass,Oct-23
10/4/2023,Bread,F1,4214,231004003A,22.30,95.49,0.04,9.97,0,13.5,0.48,13.6,38.9,33.1,36.8,90.1,66,34.02,0,Pass,Oct-23
10/4/2023,Bread,F3,4214,231004003A,22.30,87.20,2.22,13.26,0.0,11.5,1.81,17.7,37.9,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/5/2023,Bread,F1,4214,231004003A,2.00,95.37,0.03,9.66,0,13.5,0.50,13.5,38.5,30.3,36.5,84.2,0,0,0,Pass,Oct-23
10/5/2023,Bread,F1,4215,231005001A,7.00,95.53,0.05,9.76,0.0,13.5,0.46,13.6,39.0,33.0,36.6,90.2,65,0,0,Pass,Oct-23
10/5/2023,Bread,F3,4215,231005001A,7.00,87.20,2.31,13.16,0,11.2,1.81,18.1,38.2,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/5/2023,Bread,F1,4215,231005001A,10.08,95.66,0.18,9.81,0.0,13.5,0.45,13.8,39.2,32.2,36.5,89.4,0,0,0,Pass,Oct-23
10/5/2023,APW,F1,4225,231005002A,14.00,96.40,0.09,8.49,0,13.2,0.44,10.2,27.8,21.6,27.9,77.4,60,0,0,Pass,Oct-23
10/5/2023,APW,F3,4225,231005002A,14.00,91.55,1.08,11.36,0.0,11.6,1.12,12.5,29.5,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/5/2023,APW+SW,F1,4225,231005002A+230627002A,15.40,95.77,0.03,8.48,0,13.5,0.44,10.0,28.1,23.0,26.3,87.5,60,0,0,Pass,Oct-23
10/5/2023,APW,F1,4225,231005002A,19.00,96.14,0.07,8.19,0.0,13.5,0.44,10.1,27.7,22.0,28.3,78.3,62,0,0,Pass,Oct-23
10/5/2023,VT28,F1,4226,231005003A,21.40,94.73,0.27,9.52,0,13.6,0.67,12.1,31.4,25.1,31.9,78.4,0,0,0,Pass,Oct-23
10/5/2023,VT28,F1,4226,231005003A,23.30,94.76,0.26,9.36,0.0,13.5,0.67,12.1,31.5,28.2,32.3,88.1,0,0,0,Pass,Oct-23
10/6/2023,VT28,F1,4226,231005003A,1.30,94.80,0.26,9.59,0,13.6,0.65,12.1,31.3,29.0,32.3,90.6,0,0,0,Pass,Oct-23
10/6/2023,VT28,F1,4226,231005003A,3.30,94.76,0.28,9.66,0.0,13.6,0.66,12.0,31.4,28.0,32.5,87.5,0,0,0,Pass,Oct-23
10/6/2023,VT28,F1,4227,231006001A,6.00,94.78,0.27,9.69,0,13.6,0.68,12.1,30.8,27.0,32.5,84.4,0,0,0,Pass,Oct-23
10/6/2023,VT28,F1,4227,231006001A,10.08,94.87,0.19,9.58,13.4,13.9,0.59,12.3,33.5,26.3,33.2,79.7,0,0,0,Pass,Oct-23
10/6/2023,C/P1,F1,4216,231006002A,14.05,95.68,0.07,8.87,13,13.7,0.42,12.7,36.4,30.6,34.8,87.9,64,18.18,0,Pass,Oct-23
10/6/2023,C/P1,F3,4216,231006002A,14.05,87.79,1.99,13.27,0.0,11.0,1.87,17.1,36.2,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/6/2023,C/P1,F1,4216,231006002A,18.00,95.81,0.14,8.61,0,13.5,0.44,12.6,35.3,32.4,34.7,92.6,0,0,0,Pass,Oct-23
10/6/2023,C/P1,F1,4228,231006003A,21.30,96.21,0.01,8.75,0.0,13.4,0.41,12.3,35.1,33.3,34.8,95.1,65,31.33,0,Pass,Oct-23
10/6/2023,C/P1,F3,4228,231006003A,21.30,90.71,1.43,11.42,0,12.4,1.22,16.5,40.7,35.4,36.8,95.7,0,0,0,Pass,Oct-23
10/6/2023,C/P1,F1,4228,231006003A,23.30,96.21,0.01,8.63,0.0,13.5,0.40,12.4,35.3,30.2,33.9,88.8,0,0,0,Pass,Oct-23
10/7/2023,C/P1,F1,4228,231006003A,1.30,96.16,0.01,8.57,0,13.4,0.41,12.2,35.3,30.9,35.2,88.3,0,0,0,Pass,Oct-23
10/7/2023,ASW,F1,4235,231007001A,5.30,96.22,0.01,8.26,0.0,13.5,0.45,10.8,28.9,26.6,28.0,95.0,61,0,0,NC (Off-spec),Oct-23
10/7/2023,ASW,F3,4235,231007001A,5.30,89.11,1.92,12.25,0,10.9,1.88,14.7,26.7,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/10/2023,VT28,F1,4245,231010002A,16.10,95.39,0.09,8.98,14.0,13.8,0.60,12.2,31.6,30.2,33.1,91.5,0,0,0,NC (Off-spec),Oct-23
10/10/2023,VT28,F1,4245,231010002A,17.00,95.35,0.11,9.12,13.8,13.8,0.61,12.5,31.9,29.1,33.2,88.2,0,0,0,NC (Off-spec),Oct-23
10/10/2023,VT28,F1,4245,231010002A,19.00,95.41,0.05,9.11,13.8,13.8,0.60,12.5,31.6,29.2,33.9,85.9,0,0,0,NC (Off-spec),Oct-23
10/10/2023,VT28,F1,4245,231010002A,21.00,95.33,0.07,9.26,0,13.5,0.63,12.6,31.3,28.4,32.7,86.1,0,0,0,Pass,Oct-23
10/11/2023,APW,F1,4237,231010003A,0.30,96.13,0.11,8.16,0.0,13.5,0.44,9.8,27.3,22.6,28.0,80.7,60,0,0,Pass,Oct-23
10/11/2023,APW,F3,4237,231010003A,0.30,90.65,1.31,11.66,0,11.8,1.34,12.4,26.9,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/11/2023,APW,F1,4237,231010003A,5.30,96.13,0.05,8.19,13.9,13.8,0.45,9.9,27.5,23.7,28.0,84.6,61,0,0,Pass,Oct-23
10/11/2023,Bread,F1,4238,231011001A,9.33,95.76,0.14,9.87,13.5,13.7,0.45,13.5,40.3,32.2,36.1,89.4,65,36.12,0,Pass,Oct-23
10/11/2023,Bread,F3,4238,231011001A,9.33,87.74,2.21,13.25,0.0,12.1,1.71,17.8,38.0,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/11/2023,Bread,F1,4238,231011001A,13.00,95.76,0.15,8.93,13.5,13.9,0.48,13.5,39.3,31.1,36.5,86.4,0,0,0,Pass,Oct-23
10/11/2023,Bread,F1,4239,231011002A,15.20,95.64,0.13,9.82,13.5,14.1,0.47,13.5,39.5,33.1,36.5,90.7,65,36.07,0,Pass,Oct-23
10/11/2023,Bread,F3,4239,231011002A,15.20,87.68,2.22,13.21,0,11.5,1.74,17.9,38.2,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/11/2023,Bread,F1,4239,231011002A,19.00,95.49,0.15,9.88,0.0,13.5,0.50,13.6,38.9,32.3,35.9,89.7,0,0,0,Pass,Oct-23
10/11/2023,VT28,F1,4246,231011003A,23.00,94.99,0.21,9.08,0,13.2,0.64,11.8,29.2,28.9,31.1,93.2,0,0,0,Pass,Oct-23
10/12/2023,VT28,F1,4246,231011003A,1.00,95.17,0.11,8.99,0.0,13.2,0.63,11.9,29.6,27.6,31.5,89.0,0,0,0,Pass,Oct-23
10/12/2023,VT28,F1,4246,231011003A,3.00,95.23,0.08,8.94,0,13.5,0.61,12.0,29.9,27.3,31.5,88.1,0,0,0,Pass,Oct-23
10/12/2023,C/P1,F1,4229,231012001A,7.30,95.86,0.13,9.38,13.4,13.7,0.40,13.0,38.6,32.3,36.8,87.9,67,29.88,0,Pass,Oct-23
10/12/2023,C/P1,F3,4229,231012001A,7.30,90.72,1.31,12.13,0.0,12.4,1.17,16.3,40.5,34.9,37.1,94.3,0,0,0,Pass,Oct-23
10/12/2023,C/P1,F1,4229,231012001A,10.28,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,67,26.82,0,Pass,Oct-23
10/12/2023,C/P1,F1,4229,231012001A,11.40,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,63,24.75,0,Pass,Oct-23
10/12/2023,C/P1,F1,4229,231012001A,13.30,95.82,0.08,9.34,13.5,13.9,0.39,13.1,38.6,34.6,36.1,96.1,0,0,0,Pass,Oct-23
10/12/2023,VT28,F1,4247,231012002A,15.15,95.00,0.24,9.11,0.0,13.6,0.62,12.0,29.6,29.6,31.3,95.5,0,0,0,Pass,Oct-23
10/12/2023,VT28,F1,4247,231012002A,19.00,95.89,0.28,8.93,0,13.2,0.64,11.9,28.8,29.5,31.4,95.4,0,0,0,Pass,Oct-23
10/12/2023,Bread,F1,4255,231012003A,23.00,95.78,0.25,9.81,0.0,13.4,0.48,13.8,39.4,31.4,36.8,84.9,0,0,0,Pass,Oct-23
10/12/2023,Bread,F3,4255,231012003A,23.00,86.69,2.41,13.13,0,11.5,1.85,17.9,37.8,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/13/2023,Bread,F1,4255,231012003A,3.00,95.26,0.02,9.70,0.0,13.3,0.52,13.5,38.8,33.1,35.5,94.6,0,0,0,NC (Off-spec),Oct-23
10/13/2023,VT28,F1,4256,231013001A,6.00,94.71,0.32,9.09,0,13.3,0.70,11.9,29.6,30.5,31.3,98.4,0,0,0,Pass,Oct-23
10/14/2023,VT28,F1,4256,231013001A,10.00,94.87,0.28,8.84,13.5,13.8,0.66,11.7,29.6,27.0,30.1,90.0,0,0,0,Pass,Oct-23
10/14/2023,VT28,F1,4258,231014002A,14.20,94.93,0.10,8.96,0,13.3,0.65,12.0,29.6,28.5,31.1,91.9,0,0,0,Pass,Oct-23
10/14/2023,VT28,F1,4258,231014002A,18.00,94.97,0.19,9.24,0.0,13.3,0.64,11.5,31.6,27.4,28.5,97.9,0,0,0,Pass,Oct-23
10/14/2023,VT28,F1,4258,231014002A,23.10,95.32,0.05,9.09,0,13.3,0.66,11.6,29.5,28.8,31.3,92.9,0,0,0,Pass,Oct-23
10/15/2023,VT28,F1,4259,231014003A,0.15,95.18,0.11,9.14,0.0,13.4,0.67,11.5,29.4,26.0,29.8,86.7,0,0,0,Pass,Oct-23
10/15/2023,VT28,F1,4259,231014003A,2.15,95.28,0.08,9.12,0,13.2,0.65,11.5,29.4,26.1,30.3,87.0,0,0,0,Pass,Oct-23
10/15/2023,VT28,F1,4259,231014003A,4.45,95.18,0.14,9.20,0.0,13.3,0.66,11.5,29.2,26.0,28.6,92.9,0,0,0,Pass,Oct-23
10/15/2023,VT28,F1,4260,231015001A,6.45,95.05,0.16,9.18,0,13.3,0.70,11.7,29.2,25.5,28.0,91.1,0,0,0,Pass,Oct-23
10/16/2023,VT28,F1,4260,231016001A,14.00,95.24,0.10,8.91,0.0,13.6,0.64,11.3,29.3,26.0,28.7,89.7,0,0,0,Pass,Oct-23
10/16/2023,VT28,F1,4265,231016002A,16.20,94.79,0.32,9.04,0,13.4,0.66,11.5,29.9,24.4,28.9,84.1,0,0,0,Pass,Oct-23
10/16/2023,VT28,F1,4265,231016002A,23.00,95.24,0.15,8.95,0.0,13.3,0.58,11.1,30.0,26.6,28.4,95.0,0,0,0,Pass,Oct-23
10/17/2023,APW,F1,4273,231016003A,2.00,95.90,0.13,8.37,0,13.3,0.47,9.9,27.9,25.6,27.7,91.4,60,0,0,Pass,Oct-23
10/17/2023,APW,F3,4273,231016003A,2.00,90.72,1.31,11.85,0.0,11.3,1.36,12.5,28.8,0.0,0.0,0.0,0,0,0,Pass,Oct-23
10/17/2023,APW,F1,4273,231016003A,6.00,95.95,0.11,8.12,0,13.4,0.47,10.1,27.7,27.1,27.9,96.8,0,0,0,Pass,Oct-23
10/17/2023,APH14.0,F1,4272,231017001A,10.30,96.01,0.13,9.25,13.4,13.6,0.36,13.2,38.6,31.6,36.5,87.8,66,24.62,0,Pass,Oct-23
10/17/2023,APH14.0,F3,4272,231017001A,10.30,90.93,1.33,12.04,0,12.8,1.07,16.6,42.4,34.0,35.6,97.1,0,0,0,Pass,Oct-23
10/17/2023,APH14.0,F1,4272,231017001A,14.00,96.04,0.18,9.29,0.0,13.5,0.37,13.0,39.1,33.0,36.4,91.7,0,0,0,Pass,Oct-23
10/17/2023,Bread,F1,4282,231017002A,19.00,95.73,0.02,9.72,0,13.0,0.47,13.7,39.2,32.5,36.1,90.3,65,35.57,0,Pass,Oct-23
10/17/2023,Bread,F3,4282,231017002A,19.00,86.89,2.47,13.60,0.0,10.6,1.91,18.2,38.9,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/17/2023,Bread,F1,4282,231017002A,23.00,95.66,0.01,9.72,0,13.1,0.49,13.6,39.3,33.4,36.8,90.3,0,0,0,Pass,Oct-23
10/18/2023,VT28,F1,4285,231018001A,2.00,95.13,0.34,8.92,0.0,13.4,0.66,11.1,29.1,26.5,28.6,94.6,0,0,0,Pass,Oct-23
10/18/2023,VT28,F1,4285,231018001A,6.00,95.04,0.30,9.06,0,13.4,0.69,11.0,28.8,25.4,27.8,90.7,0,0,0,Pass,Oct-23
10/18/2023,Bread,F1,4286,231018002A,11.15,95.12,0.07,9.83,0.0,13.4,0.46,13.7,39.2,33.1,36.0,91.9,65,33.22,0,Pass,Oct-23
10/18/2023,Bread,F3,4286,231018002A,11.15,87.42,2.23,12.53,0,11.3,1.83,17.5,36.5,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/18/2023,Bread,F1,4286,231018002A,16.30,95.33,0.07,9.91,0.0,13.4,0.48,13.9,39.2,32.8,36.4,91.1,0,0,0,Pass,Oct-23
10/18/2023,ASW,F1,4289,231018003A,19.00,96.28,0.11,8.56,0,13.1,0.51,9.2,24.8,22.7,23.5,98.7,60,0,0,NC (Off-spec),Oct-23
10/18/2023,ASW,F3,4289,231018003A,19.00,87.13,2.23,13.48,0.0,9.8,2.04,14.4,26.4,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/19/2023,ASW,F1,4289,231018003A,0.00,96.26,0.10,8.58,0,13.4,0.50,9.1,24.6,22.1,23.4,96.1,0,0,0,NC (Off-spec),Oct-23
10/19/2023,UW12.5,F1,4290,231019001A,2.00,95.87,0.30,9.72,0.0,13.2,0.53,9.9,26.0,22.2,22.5,98.7,59,2.02,0,NC (Off-spec),Oct-23
10/19/2023,UW12.5,F3,4290,231019001A,2.00,87.24,2.08,13.29,0,10.4,2.94,14.8,23.9,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/19/2023,UW12.5,F1,4290,231019001A,7.00,95.65,0.27,9.80,0.0,13.3,0.53,10.2,26.9,21.4,21.9,97.3,0,0,0,NC (Off-spec),Oct-23
10/19/2023,APH14.0,F1,4274,231019002A,10.00,96.34,0.15,8.88,0,13.3,0.38,12.5,34.9,31.1,34.1,91.5,64,31.52,0,NC (Off-spec),Oct-23
10/19/2023,APH14.0,F3,4274,231019002A,10.00,90.82,1.24,12.07,0.0,11.9,"1,19",15.6,36.7,32.7,35.5,93.4,0,0,0,NC (Off-spec),Oct-23
10/19/2023,APH14.0,F1,4274,231019002A,12.00,-,-,-,0,13.5,0.38,12.6,35.8,-,-,-,0,0,0,NC (Off-spec),Oct-23
10/19/2023,APH14.0,F1,4274,231019002A,14.28,95.97,0.04,8.87,0.0,13.5,0.38,12.4,35.1,32.8,33.5,99.4,0,0,0,NC (Off-spec),Oct-23
10/19/2023,DNS,F1,4297,231019003A,16.25,95.25,0.08,9.73,0,13.5,0.47,13.7,39.3,32.6,35.1,92.9,66,33.38,0,NC (Off-spec),Oct-23
10/19/2023,DNS,F3,4297,231019003A,16.25,88.54,1.83,11.18,0.0,10.6,1.92,18.6,39.6,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/20/2023,DNS,F1,4297,231019003A,1.00,95.43,0.07,9.83,0,13.4,0.49,13.8,38.9,31.6,36.3,87.8,0,0,0,Pass,Oct-23
10/25/2023,VT28,F1,4266,231025001A,4.00,94.95,0.21,9.08,13.9,13.8,0.67,10.9,28.7,24.3,26.9,90.0,0,0,0,NC (Off-spec),Oct-23
10/25/2023,VT28,F1,4266,231025001A,6.30,94.97,0.27,9.14,13.7,13.8,0.67,10.7,28.4,23.0,26.7,85.2,0,0,0,NC (Off-spec),Oct-23
10/25/2023,APW,F1,4299,231025002A,11.00,95.99,0.11,8.32,13.8,14.0,0.43,10.0,28.6,27.3,28.3,97.5,60,0,0,NC (Off-spec),Oct-23
10/25/2023,APW,F3,4299,231025002A,11.00,90.86,1.27,11.67,0.0,13.4,1.35,12.6,28.8,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/25/2023,APW,F1,4299,231025002A,15.12,96.06,0.06,8.28,13.8,13.7,0.45,10.1,27.6,24.2,27.8,86.4,0,0,0,NC (Off-spec),Oct-23
10/25/2023,VT28,F1,4267,231025003A,20.00,94.90,0.24,9.10,0.0,13.7,0.65,10.7,28.4,25.3,27.1,93.7,0,0,0,NC (Off-spec),Oct-23
10/26/2023,VT28,F1,4267,231025003A,0.00,95.33,0.35,9.07,13.9,13.7,0.67,10.7,28.7,24.9,27.3,92.2,0,0,0,NC (Off-spec),Oct-23
10/26/2023,APW,F1,4300,231026001A,3.00,96.22,0.16,8.14,13.9,13.7,0.44,10.0,27.5,24.3,27.7,86.8,60,0,0,NC (Off-spec),Oct-23
10/26/2023,APW,F3,4300,231026001A,3.00,90.26,1.57,12.24,0,11.7,1.47,13.2,28.5,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/26/2023,APW,F1,4300,231026001A,7.00,96.19,0.20,8.08,14.0,13.8,0.47,9.9,27.7,24.3,28.5,86.5,0,0,0,NC (Off-spec),Oct-23
10/26/2023,ASW,F1,4310,231026002A,11.30,96.29,0.01,8.47,13.7,13.8,0.50,9.2,24.5,22.1,22.5,98.2,61,0,0,NC (Off-spec),Oct-23
10/26/2023,ASW,F3,4310,231026002A,11.30,88.55,1.91,13.84,0.0,11.2,2.00,14.1,25.9,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/26/2023,ASW,F1,4310,231026002A,15.14,-,-,-,13.7,13.6,0.50,9.3,24.9,-,-,-,59,0,0,NC (Off-spec),Oct-23
10/26/2023,ASW,F1,4310,231026002A,0.00,96.35,0.01,8.55,0.0,13.3,0.53,9.2,24.8,22.1,22.5,98.2,0,0,0,NC (Off-spec),Oct-23
10/26/2023,APH14.0,F1,4309,231026003A,21.00,96.35,0.05,8.73,13.5,13.7,0.40,12.3,34.1,32.0,34.7,91.4,65,31.22,0,Pass,Oct-23
10/26/2023,APH14.0,F3,4309,231026003A,21.00,91.09,1.25,12.55,0.0,12.4,1.21,16.5,34.1,34.8,36.8,94.1,0,0,0,Pass,Oct-23
10/26/2023,APH14.0,F1,4309,231026003A,0.00,96.64,0.08,8.40,0,13.1,0.39,12.4,33.5,32.1,33.9,94.4,0,0,0,NC (Off-spec),Oct-23
10/27/2023,APH14.0,F1,4309,231026003A,2.00,96.30,0.09,9.12,0.0,13.5,0.43,12.4,35.1,32.4,34.0,95.3,0,0,0,NC (Off-spec),Oct-23
10/27/2023,VT28,F1,4298,231027001A,4.30,95.26,0.16,9.66,0,13.4,0.69,11.7,30.1,26.0,29.5,89.7,0,0,0,Pass,Oct-23
10/27/2023,VT28,F1,4298,231027001A,8.55,95.21,0.25,9.52,0.0,13.6,0.67,11.6,29.6,26.3,29.0,90.7,0,0,0,Pass,Oct-23
10/27/2023,VT28,F1,4311,231027002A,12.20,95.31,0.21,9.78,0,13.3,0.70,"11,9",30.5,25.3,30.1,84.3,0,0,0,Pass,Oct-23
10/27/2023,VT28,F1,4311,231027002A,15.10,94.60,0.27,9.69,0.0,13.4,0.67,11.8,30.6,27.2,29.0,93.8,0,0,0,Pass,Oct-23
10/27/2023,DNS,F1,4325,231027003A,19.15,95.09,0.02,9.69,0,13.5,0.49,13.8,39.3,33.0,35.8,94.3,67,18.96,0,Pass,Oct-23
10/27/2023,DNS,F3,4325,231027003A,19.15,87.32,2.13,13.33,0.0,11.3,1.93,17.9,37.2,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/28/2023,DNS,F1,4325,231027003A,0.00,95.27,0.08,9.67,0,13.4,0.50,13.7,34.3,31.9,35.8,88.6,0,0,0,Pass,Oct-23
10/28/2023,VT34,F1,4326,231028001A,3.30,94.15,0.06,11.22,0.0,13.3,0.65,13.8,39.5,29.8,37.3,80.5,0,0,0,Pass,Oct-23
10/28/2023,VT34,F1,4326,231028001A,9.00,94.33,0.06,11.46,0,13.4,0.63,14.0,39.5,28.9,37.2,78.1,0,0,0,Pass,Oct-23
10/28/2023,APH14.0,F1,4327,231028002A,11.30,95.84,0.05,8.84,0.0,13.5,0.41,12.7,36.3,30.9,34.4,90.9,64,24.88,0,NC (Off-spec),Oct-23
10/28/2023,APH14.0,F3,4327,231028002A,11.30,90.58,1.35,12.25,0,12.2,1.27,16.9,40.9,32.9,34.4,96.8,0,0,0,Pass,Oct-23
10/28/2023,APH14.0,F1,4327,231028002A,14.15,95.87,0.03,8.72,13.4,13.6,0.42,12.7,35.7,32.0,33.3,97.0,0,0,0,NC (Off-spec),Oct-23
10/28/2023,VT28,F1,4320,231028003A,16.25,94.84,0.26,9.37,0,13.6,0.66,11.9,30.2,27.5,29.8,91.7,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4328,231028004A,0.00,95.16,0.13,9.46,0.0,13.4,0.66,11.5,29.8,27.9,30.7,90.0,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4328,231028004A,4.00,95.20,0.19,9.52,0,13.3,0.67,11.5,30.1,29.3,30.6,97.7,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4332,231029001A,7.30,95.18,0.13,9.54,0.0,13.4,0.68,11.6,30.1,28.6,30.0,95.3,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4332,231029001A,12.30,95.09,0.14,9.49,0,13.4,0.67,11.8,30.1,27.2,29.8,92.3,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4333,231029002A,14.40,95.11,0.13,9.52,0.0,13.4,0.67,11.6,30.1,25.8,30.8,83.2,0,0,0,Pass,Oct-23
10/29/2023,VT28,F1,4333,231029002A,18.10,95.20,0.10,9.41,0,13.4,0.66,11.8,30.2,28.0,30.0,93.3,0,0,0,Pass,Oct-23
10/30/2023,UW12.5,F1,4337,231030001A,11.30,95.92,0.39,9.94,13.7,13.8,0.53,10.1,26.7,21.5,21.7,97.7,57,1.98,0,NC (Off-spec),Oct-23
10/30/2023,UW12.5,F3,4337,231030001A,11.30,87.09,2.22,13.64,0,11.7,2.75,15.0,22.6,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/30/2023,UW12.5,F1,4337,231030001A,13.50,0.00,0.00,0.00,0.0,13.5,0.55,10.1,26.5,0.0,0.0,0.0,60,2.13,0,NC (Off-spec),Oct-23
10/30/2023,UW12.5,F1,4337,231030001A,16.00,95.57,0.22,9.61,0,13.2,0.53,10.0,25.9,21.4,21.6,99.1,0,0,0,NC (Off-spec),Oct-23
10/30/2023,ASW,F1,4319,23103002A,19.30,95.97,0.06,8.28,0.0,13.2,0.49,9.4,26.3,22.1,22.7,96.1,59,2.20,0,NC (Off-spec),Oct-23
10/30/2023,ASW,F3,4319,23103002A,19.30,89.12,1.90,12.24,0,10.9,1.75,13.2,24.2,0.0,0.0,0.0,0,0,0,NC (Off-spec),Oct-23
10/30/2023,ASW,F1,4319,23103002A,23.30,96.16,0.05,8.04,0.0,13.5,0.49,9.4,24.9,21.5,22.3,97.7,60,0,0,NC (Off-spec),Oct-23
10/31/2023,VT28,F1,4338,231031001A,4.30,95.02,0.26,9.34,0,13.6,0.67,11.6,30.1,27.4,30.2,91.3,0,0,0,Pass,Oct-23
