PO,MaterialNO,MaterialDescription,Batch,Date,Movementtype,Storagelocation,Qtyinbaseun.+sign(MEINS),Quantity(/CWM/MEINS),Quantity,Note
3805,3100000096,WIP,2308240010,8/31/2023,261,3001,5,112.5,112.5,REPROCESS
3805,3100000096,WIP,2308280010,8/31/2023,261,3001,8,180,180,REPROCESS
3805,3100000096,WIP,2308280030,8/31/2023,261,3001,20,450,450,REPROCESS
3805,3100000117,WIP,2308230010,8/31/2023,261,3001,682.59,0,682.59,REPROCESS
3805,3100000117,WIP,2308240020,8/31/2023,261,3001,133.5,0,133.5,REPROCESS
3805,3100000117,WIP,2308250010,8/31/2023,261,3001,200.91,0,200.91,REPROCESS
3810,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2306080002,7/26/2023,261,3107,6711,0,6711,1
3810,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260002,7/26/2023,261,3107,6422.95,0,6422.95,1
3810,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260003,7/26/2023,261,3107,5653.05,0,5653.05,1
3810,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260001,7/26/2023,261,3108,42780,0,42780,1
3810,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303170010,7/26/2023,261,3102,1028.35,0,1028.35,1
3810,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303220001,7/26/2023,261,3102,25210.65,0,25210.65,1
3810,3100000002,PL-C/P (NOODLE),230727001A,7/27/2023,101,3410,-53892,0,-53892,
3810,3100000025,F3-HIGH,230727002A,7/27/2023,101,3402,-13534,0,-13534,
3810,3100000074,WHEAT BRAN,230727001A,7/27/2023,101,4601,-16151,0,-16151,
3810,3100000080,Start up flour,230727001A,7/27/2023,101,3921,-2321,0,-2321,
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260001,7/26/2023,261,3108,49151.5,0,49151.5,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260002,7/26/2023,261,3108,2697.5,0,2697.5,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260001,7/26/2023,261,3108,6371.5,0,6371.5,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260002,7/26/2023,261,3108,42797.5,0,42797.5,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260003,7/26/2023,261,3108,2680,0,2680,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260001,7/26/2023,262,3108,-49151.5,0,-49151.5,1
3811,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260002,7/26/2023,262,3108,-2697.5,0,-2697.5,1
3811,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303170010,7/26/2023,261,3102,22384,0,22384,1
3811,3100000024,F3-LOW,230727003A,7/27/2023,101,3403,-4767,0,-4767,
3811,3100000050,NOODLE FLOUR GOLDENTIME 01 (22.5 KG),2305180001,7/27/2023,261,3001,17,382.5,382.5,REPROCESS
3811,3100000074,WHEAT BRAN,230727002A,7/27/2023,101,4601,-13467,0,-13467,
3811,3100000143,NOODLE FLOUR GOLDENTIME 03 (22.5 KG),2305030010,7/27/2023,261,3001,60,1350,1350,REPROCESS
3811,3100000145,PL-C/P 2,230727002A,7/27/2023,101,3404,-57355,0,-57355,
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,101,4601,-40000,0,-40000,
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,101,4601,-20000,0,-20000,1
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,101,4601,-24000,0,-24000,
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,102,4601,40000,0,40000,
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,102,4601,20000,0,20000,1
3811,3100000074,WHEAT BRAN,230729001A,7/29/2023,102,4601,24000,0,24000,
3812,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240003,7/26/2023,261,3105,23365.87,0,23365.87,1
3812,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240004,7/26/2023,261,3105,27434.3,0,27434.3,1
3812,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240005,7/26/2023,261,3105,27851.6,0,27851.6,1
3812,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240006,7/26/2023,261,3105,666.23,0,666.23,1
3812,3100000011,PL-VT28,230727003A,7/27/2023,101,3407,-58886,0,-58886,
3812,3100000011,PL-VT28,230727003A,7/27/2023,101,3407,-3310,0,-3310,Start up flour (GR)
3812,3100000024,F3-LOW,230727004A,7/27/2023,101,3403,-2504,0,-2504,
3812,3100000074,WHEAT BRAN,230727003A,7/27/2023,101,4601,-13690,0,-13690,
3812,3100000080,Start up flour,230727003A,7/27/2023,101,3921,-3204,0,-3204,
3812,3100000080,Cleaning Flour,230726003A,7/27/2023,261,3921,2242,0,2242,Start up flour (GR)
3812,3100000080,Cleaning Flour,230727001A,7/27/2023,261,3921,1068,0,1068,Start up flour (GR)
3818,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303090006,7/27/2023,261,3107,1490,0,1490,1
3818,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300002,7/27/2023,261,3107,19258.65,0,19258.65,1
3818,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300003,7/27/2023,261,3107,24428,0,24428,1
3818,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300004,7/27/2023,261,3107,85.35,0,85.35,1
3818,3100000022,PL-APW 10.5%,230728004A,7/28/2023,101,3409,-29992,0,-29992,
3818,3100000024,F3-LOW,230728005A,7/28/2023,101,3403,-4004,0,-4004,
3818,3100000074,WHEAT BRAN,230728004A,7/28/2023,101,4601,-8076,0,-8076,
3818,3100000080,Start up flour,230728004A,7/28/2023,101,3921,-2652,0,-2652,
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240014,7/27/2023,261,3105,11362.07,0,11362.07,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240015,7/27/2023,261,3105,27944.7,0,27944.7,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250001,7/27/2023,261,3105,24725.4,0,24725.4,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250002,7/27/2023,261,3105,24813.6,0,24813.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250003,7/27/2023,261,3105,2324.23,0,2324.23,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2307200002,7/27/2023,261,3105,225,0,225,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250008,7/27/2023,261,3105,41466,0,41466,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250008,7/27/2023,261,3105,5438.77,0,5438.77,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250009,7/27/2023,261,3105,24588.2,0,24588.2,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250010,7/27/2023,261,3105,24882.2,0,24882.2,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250011,7/27/2023,261,3105,12249.83,0,12249.83,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304220004,7/27/2023,261,3108,5346.42,0,5346.42,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240007,7/27/2023,261,3108,19832.87,0,19832.87,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240008,7/27/2023,261,3108,27930,0,27930,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240009,7/27/2023,261,3108,28091.7,0,28091.7,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240010,7/27/2023,261,3108,27949.6,0,27949.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240011,7/27/2023,261,3108,28126,0,28126,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240012,7/27/2023,261,3108,28062.3,0,28062.3,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240013,7/27/2023,261,3108,27949.6,0,27949.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240014,7/27/2023,261,3108,6391.51,0,6391.51,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304240014,7/27/2023,261,3108,10274.42,0,10274.42,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250003,7/27/2023,261,3108,22371.77,0,22371.77,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250004,7/27/2023,261,3108,49411.6,0,49411.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250005,7/27/2023,261,3108,49754.6,0,49754.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250006,7/27/2023,261,3108,49362.6,0,49362.6,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250007,7/27/2023,261,3108,13060.01,0,13060.01,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250007,7/27/2023,261,3108,11733.99,0,11733.99,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250008,7/27/2023,261,3108,2330.43,0,2330.43,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250013,7/27/2023,261,3108,23593.57,0,23593.57,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250014,7/27/2023,261,3108,49499.8,0,49499.8,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280001,7/27/2023,261,3108,7584.21,0,7584.21,1
3827,3100000090,VITAL WHOLE WHEAT,230728003A,7/28/2023,101,3412,-500000,0,-500000,1
3827,3100000090,VITAL WHOLE WHEAT,230728003A,7/28/2023,101,3412,-300000,0,-300000,1
3827,3100000090,VITAL WHOLE WHEAT,230728003A,7/28/2023,101,3412,-123741,0,-123741,
3827,3100000090,VITAL WHOLE WHEAT,230728003A,7/28/2023,102,3412,500000,0,500000,1
3827,3100000090,VITAL WHOLE WHEAT,230728003A,7/28/2023,102,3412,300000,0,300000,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,101,3412,-300000,0,-300000,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,101,3412,-150000,0,-150000,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,101,3412,-250000,0,-250000,
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,101,3412,-242764,0,-242764,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,102,3412,300000,0,300000,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,102,3412,150000,0,150000,1
3827,3100000090,VITAL WHOLE WHEAT,230729001A,7/29/2023,102,3412,250000,0,250000,
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,101,3412,-250000,0,-250000,
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,101,3412,-110000,0,-110000,
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,101,3412,-96662,0,-96662,1
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,101,3412,-13338,0,-13338,1
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,102,3412,110000,0,110000,
3827,3100000090,VITAL WHOLE WHEAT,230730001A,7/30/2023,102,3412,96662,0,96662,1
3827,3100000090,VITAL WHOLE WHEAT,230731001A,7/31/2023,101,3412,-100000,0,-100000,
3827,3100000090,VITAL WHOLE WHEAT,230731001A,7/31/2023,101,3412,-24685,0,-24685,1
3827,3100000090,VITAL WHOLE WHEAT,230731001A,7/31/2023,101,3412,-22532,0,-22532,
3827,3100000090,VITAL WHOLE WHEAT,230731001A,7/31/2023,101,3412,-1192,0,-1192,1
3827,3100000090,VITAL WHOLE WHEAT,230731001A,7/31/2023,102,3412,22532,0,22532,
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250011,7/31/2023,261,3105,12583.37,0,12583.37,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250012,7/31/2023,261,3105,24823.4,0,24823.4,1
3827,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304250013,7/31/2023,261,3105,22706.23,0,22706.23,1
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010001,09/07/2023,261,3104,25881.8,0,25881.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010002,09/07/2023,261,3104,25781.4,0,25781.4,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010003,09/07/2023,261,3104,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010004,09/07/2023,261,3104,19180,0,19180,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010011,09/07/2023,261,3104,6131.4,0,6131.4,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050001,09/07/2023,261,3104,25921,0,25921,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050002,09/07/2023,261,3104,15822.6,0,15822.6,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010004,09/07/2023,261,3107,6741,0,6741,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010005,09/07/2023,261,3107,25921,0,25921,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010006,09/07/2023,261,3107,25921,0,25921,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010007,09/07/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010008,09/07/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010009,09/07/2023,261,3107,25881.8,0,25881.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010010,09/07/2023,261,3107,8321.6,0,8321.6,
3830,3100000090,VITAL WHOLE WHEAT,230908001A,09/08/2023,101,3405,-100000,0,-100000,
3830,3100000090,VITAL WHOLE WHEAT,230908001A,09/08/2023,101,3405,-110000,0,-110000,
3830,3100000090,VITAL WHOLE WHEAT,230908001A,09/08/2023,101,3405,-51308,0,-51308,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050002,09/08/2023,261,3104,5678,0,5678,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050006,09/08/2023,261,3104,15454.2,0,15454.2,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050007,09/08/2023,261,3104,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050008,09/08/2023,261,3104,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050009,09/08/2023,261,3104,25921,0,25921,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050010,09/08/2023,261,3104,5167.2,0,5167.2,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060001,09/08/2023,261,3104,5857,0,5857,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060002,09/08/2023,261,3104,25764.2,0,25764.2,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060003,09/08/2023,261,3104,5333.8,0,5333.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010010,09/08/2023,261,3107,17599.4,0,17599.4,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306010011,09/08/2023,261,3107,19789.6,0,19789.6,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050002,09/08/2023,261,3107,4410.6,0,4410.6,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050003,09/08/2023,261,3107,25921,0,25921,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050004,09/08/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050005,09/08/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050006,09/08/2023,261,3107,10466.8,0,10466.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050010,09/08/2023,261,3107,10988,0,10988,
3830,3100000090,VITAL WHOLE WHEAT,230909001A,09/09/2023,101,3405,-250000,0,-250000,
3830,3100000090,VITAL WHOLE WHEAT,230909001A,09/09/2023,101,3405,-50000,0,-50000,
3830,3100000090,VITAL WHOLE WHEAT,230909001A,09/09/2023,101,3405,-8940,0,-8940,
3830,3100000090,VITAL WHOLE WHEAT,230909001A,09/09/2023,102,3405,50000,0,50000,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060003,09/09/2023,261,3104,20548,0,20548,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060004,09/09/2023,261,3104,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060005,09/09/2023,261,3104,10363.2,0,10363.2,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050010,09/09/2023,261,3107,9765.8,0,9765.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050011,09/09/2023,261,3107,25872,0,25872,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306050012,09/09/2023,261,3107,25901.4,0,25901.4,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060001,09/09/2023,261,3107,20024.8,0,20024.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060005,09/09/2023,261,3107,11378.8,0,11378.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060006,09/09/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060007,09/09/2023,261,3107,25930.8,0,25930.8,
3830,3200000020,RM-UW10.5-UNION WHEAT10.5%,2306060008,09/09/2023,261,3107,9824.6,0,9824.6,
3830,3100000090,VITAL WHOLE WHEAT,23091000A,09/10/2023,101,3405,-250000,0,-250000,
3830,3100000090,VITAL WHOLE WHEAT,230910001A,09/10/2023,101,3405,-20000,0,-20000,
3830,3100000090,VITAL WHOLE WHEAT,230910001A,09/10/2023,101,3405,-250000,0,-250000,
3830,3100000090,VITAL WHOLE WHEAT,23091000A,09/10/2023,102,3405,250000,0,250000,
3830,3100000090,VITAL WHOLE WHEAT,230910001A,09/10/2023,102,3405,20000,0,20000,
3830,3100000090,VITAL WHOLE WHEAT,230911001A,09/11/2023,101,3405,-22622,0,-22622,
3830,3100000090,VITAL WHOLE WHEAT,230911001A,09/11/2023,101,3405,-10000,0,-10000,
3830,3100000090,VITAL WHOLE WHEAT,230911001A,09/11/2023,101,3405,-1230,0,-1230,
3830,3100000090,VITAL WHOLE WHEAT,230911001A,09/11/2023,102,3405,10000,0,10000,
3835,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260003,7/31/2023,261,3107,40916.95,0,40916.95,1
3835,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260004,7/31/2023,261,3107,18054.05,0,18054.05,1
3835,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303220001,7/31/2023,261,3102,1285.85,0,1285.85,1
3835,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303220002,7/31/2023,261,3102,23971.15,0,23971.15,1
3835,3100000002,PL-C/P (NOODLE),230801001A,08/01/2023,101,3410,-54439,0,-54439,
3835,3100000025,F3-HIGH,230801002A,08/01/2023,101,3402,-12317,0,-12317,
3835,3100000074,WHEAT BRAN,230801001A,08/01/2023,101,4601,-15497,0,-15497,
3835,3100000080,Start up flour,230801001A,08/01/2023,101,3921,-2358,0,-2358,
3836,3100000022,PL-APW 10.5%,230731002A,7/31/2023,101,3409,-58299,0,-58299,1
3836,3100000024,F3-LOW,230731003A,7/31/2023,101,3403,-6035,0,-6035,1
3836,3100000074,WHEAT BRAN,230731002A,7/31/2023,101,4601,-14619,0,-14619,1
3836,3100000080,Start up flour,230731002A,7/31/2023,101,3921,-2055,0,-2055,1
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303090010,7/31/2023,261,3106,29521.66,0,29521.66,
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300001,7/31/2023,261,3106,24723.5,0,24723.5,
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300002,7/31/2023,261,3106,4124.84,0,4124.84,
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300002,7/31/2023,261,3107,327,0,327,
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300004,7/31/2023,261,3107,20925.25,0,20925.25,
3836,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2303300005,7/31/2023,261,3107,916.75,0,916.75,
3837,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306280020,7/31/2023,261,3108,315,0,315,1
3837,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306280023,7/31/2023,261,3108,27897.55,0,27897.55,1
3837,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306280024,7/31/2023,261,3108,29717.45,0,29717.45,1
3837,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306280025,7/31/2023,261,3108,18442,0,18442,1
3837,3100000001,PL-DNS (BREAD),230801002A,08/01/2023,101,3405,-55377,0,-55377,
3837,3100000024,F3-LOW,230801003A,08/01/2023,101,3403,-3995,0,-3995,
3837,3100000074,WHEAT BRAN,230801002A,08/01/2023,101,4601,-14654,0,-14654,
3837,3100000080,Start up flour,230801002A,08/01/2023,101,3921,-2784,0,-2784,
3838,3100000011,PL-VT28,230801003A,08/01/2023,101,4507,-44700,0,-44700,1
3838,3100000011,PL-VT28,230801003A,08/01/2023,101,4507,-5300,0,-5300,Start up flour (GR)
3838,3100000011,PL-VT28,230801003A,08/01/2023,101,4508,-17894,0,-17894,
3838,3100000011,PL-VT28,230801003A,08/01/2023,101,4508,-5300,0,-5300,Start up flour (GR)
3838,3100000011,PL-VT28,230801003A,08/01/2023,101,4508,-900,0,-900,Start up flour (GR)
3838,3100000011,PL-VT28,230801003A,08/01/2023,102,4508,5300,0,5300,Start up flour (GR)
3838,3100000074,WHEAT BRAN,230801003A,08/01/2023,101,4601,-14545,0,-14545,
3838,3100000080,Start up flour,230801003A,08/01/2023,101,3921,-2399,0,-2399,
3838,3100000080,Cleaning Flour,230727003A,08/01/2023,261,3921,1878,0,1878,Start up flour (GR)
3838,3100000080,Cleaning Flour,230728004A,08/01/2023,261,3921,2652,0,2652,Start up flour (GR)
3838,3100000080,Cleaning Flour,230731002A,08/01/2023,261,3921,1670,0,1670,Start up flour (GR)
3838,3100000096,WIP,2307200030,08/01/2023,261,3001,7,157.5,157.5,REPROCESS
3838,3100000096,WIP,2307240020,08/01/2023,261,3001,21,472.5,472.5,REPROCESS
3838,3100000096,WIP,2307240030,08/01/2023,261,3001,5,112.5,112.5,REPROCESS
3838,3100000096,WIP,2307240040,08/01/2023,261,3001,5,112.5,112.5,REPROCESS
3838,3100000096,WIP,2307250020,08/01/2023,261,3001,2,45,45,REPROCESS
3838,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280001,08/01/2023,261,3105,1816.67,0,1816.67,
3838,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280002,08/01/2023,261,3105,26406.1,0,26406.1,
3838,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280003,08/01/2023,261,3105,26396.3,0,26396.3,
3838,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280004,08/01/2023,261,3105,23867.93,0,23867.93,
3849,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260004,08/01/2023,261,3108,31136.85,0,31136.85,
3849,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2307260005,08/01/2023,261,3108,28171.15,0,28171.15,
3849,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303220002,08/01/2023,261,3102,1871.2,0,1871.2,
3849,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303220003,08/01/2023,261,3102,23510.8,0,23510.8,
3849,3100000002,PL-C/P (NOODLE),230802002A,08/02/2023,101,3410,-53500,0,-53500,
3849,3100000025,F3-HIGH,230802003A,08/02/2023,101,3402,-12686,0,-12686,
3849,3100000074,WHEAT BRAN,230802002A,08/02/2023,101,4601,-20000,0,-20000,
3849,3100000074,WHEAT BRAN,230802002A,08/02/2023,101,4601,-15286,0,-15286,
3849,3100000074,WHEAT BRAN,230802002A,08/02/2023,102,4601,20000,0,20000,
3849,3100000080,Start up flour,230802002A,08/02/2023,101,3921,-2320,0,-2320,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280004,08/01/2023,261,3105,1708,0,1708,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280008,08/01/2023,261,3105,18191.07,0,18191.07,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280009,08/01/2023,261,3105,26381.6,0,26381.6,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305020001,08/01/2023,261,3105,14104.33,0,14104.33,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280004,08/01/2023,261,3107,795.87,0,795.87,
3850,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304280005,08/01/2023,261,3107,14315.13,0,14315.13,
3850,3100000011,PL-VT28,230802001A,08/02/2023,101,4508,-25426,0,-25426,
3850,3100000011,PL-VT28,230802001A,08/02/2023,101,4508,-2810,0,-2810,Start up flour (GR)
3850,3100000011,PL-VT28,230802001A,08/02/2023,101,4509,-39095,0,-39095,
3850,3100000011,PL-VT28,230802001A,08/02/2023,101,4509,-2320,0,-2320,Start up flour (GR)
3850,3100000074,WHEAT BRAN,230802001A,08/02/2023,101,4601,-14209,0,-14209,
3850,3100000080,Cleaning Flour,230731002A,08/02/2023,261,3921,385,0,385,Start up flour (GR)
3850,3100000080,Cleaning Flour,230801001A,08/02/2023,261,3921,2358,0,2358,Start up flour (GR)
3850,3100000080,Cleaning Flour,230801002A,08/02/2023,261,3921,2387,0,2387,Start up flour (GR)
3850,3100000096,WIP,2307250020,08/02/2023,261,3001,15,337.5,337.5,REPROCESS
3850,3100000096,WIP,3101000038,08/02/2023,261,3001,15,337.5,337.5,REPROCESS
3850,3100000096,WIP,2307260010,08/02/2023,261,3001,5,112.5,112.5,REPROCESS
3850,3100000096,WIP,2307260020,08/02/2023,261,3001,5,112.5,112.5,REPROCESS
3850,3100000096,WIP,2307260030,08/02/2023,261,3001,5,112.5,112.5,REPROCESS
3850,3100000096,WIP,2307270020,08/02/2023,261,3001,17,382.5,382.5,REPROCESS
3850,3100000096,WIP,2307270040,08/02/2023,261,3001,5,112.5,112.5,REPROCESS
3850,3100000096,WIP,2307270060,08/02/2023,261,3001,5,112.5,112.5,REPROCESS
3850,3100000096,WIP,2307290010,08/02/2023,261,3001,15,337.5,337.5,REPROCESS
3850,3100000117,WIP,2306220011,08/02/2023,261,3001,113,0,113,REPROCESS
3850,3100000117,WIP,2307250020,08/02/2023,261,3001,23,0,23,REPROCESS
3850,3100000117,WIP,2307260010,08/02/2023,261,3001,11,0,11,REPROCESS
3850,3100000117,WIP,2307260030,08/02/2023,261,3001,113,0,113,REPROCESS
3850,3100000117,WIP,2307310010,08/02/2023,261,3001,158,0,158,REPROCESS
