Order,Material,Material Description,Batch,Posting Date,Movement type,Storage location,Qty in base un. + sign (MEINS),Quantity (/CWM/MEINS),Quatity,Unloading Point
2793,3100000096,WIP ·ªÈß,2212260010,23-01-10,261,3001,10.000,225.000,225.000,REPROCESS
2793,3100000096,WIP ·ªÈß,2212260020,23-01-10,261,3001,2.000,45.000,45.000,REPROCESS
2793,3100000117,WIP (BULK),2301110010,23-01-10,261,3001,70.000,0.000,70.000,REPROCESS
2793,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030004,23-01-10,261,3101,"9,236.800",0.000,"9,236.800",1
2793,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030005,23-01-10,261,3101,"13,817.200",0.000,"13,817.200",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270008,23-01-10,261,3104,567.500,0.000,567.500,1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270009,23-01-10,261,3104,"48,088.600",0.000,"48,088.600",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270012,23-01-10,261,3104,"4,956.900",0.000,"4,956.900",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270012,23-01-10,261,3104,"15,484.000",0.000,"15,484.000",
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270006,23-01-10,261,3105,"11,504.300",0.000,"11,504.300",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270007,23-01-10,261,3105,"42,108.700",0.000,"42,108.700",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205280010,23-01-10,261,3105,"22,501.100",0.000,"22,501.100",
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010003,23-01-10,261,3105,"15,627.900",0.000,"15,627.900",
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270008,23-01-10,262,3104,-567.500,0.000,-567.500,1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270009,23-01-10,262,3104,"-48,088.600",0.000,"-48,088.600",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270012,23-01-10,262,3104,"-4,956.900",0.000,"-4,956.900",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270006,23-01-10,262,3105,"-11,504.300",0.000,"-11,504.300",1
2793,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270007,23-01-10,262,3105,"-42,108.700",0.000,"-42,108.700",1
2799,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209300001,23-01-10,261,3102,"17,778.000",0.000,"17,778.000",
2799,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209290003,23-01-10,261,3103,"38,782.100",0.000,"38,782.100",
2799,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209290004,23-01-10,261,3103,"11,275.900",0.000,"11,275.900",
2799,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210070004,23-01-10,261,3108,"17,105.000",0.000,"17,105.000",
2799,3100000022,PL-APW 10.5%,230111001A,23-01-11,101,3406,"-56,595.000",0.000,"-56,595.000",
2799,3100000024,F3-LOW,230111001A,23-01-11,101,3403,"-7,123.000",0.000,"-7,123.000",
2799,3100000074,WHEAT BRAN,230111001A,23-01-11,101,4601,"-14,129.000",0.000,"-14,129.000",
2799,3100000080,Start up flour,230111001A,23-01-11,101,3921,"-2,563.000",0.000,"-2,563.000",
2800,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030005,23-01-10,261,3101,"10,059.200",0.000,"10,059.200",1
2800,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030006,23-01-10,261,3101,"13,226.800",0.000,"13,226.800",1
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270012,23-01-10,261,3104,"24,472.300",0.000,"24,472.300",
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205280008,23-01-10,261,3104,"17,254.700",0.000,"17,254.700",
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010003,23-01-10,261,3104,955.000,0.000,955.000,
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010003,23-01-10,261,3105,"2,034.500",0.000,"2,034.500",
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010004,23-01-10,261,3105,"9,130.500",0.000,"9,130.500",
2800,3100000011,PL-VT28,230111002A,23-01-11,101,3402,"-30,263.000",0.000,"-30,263.000",
2800,3100000011,PL-VT28,230111002A,23-01-11,101,3402,"-6,519.000",0.000,"-6,519.000",º ¡Start up flour (GR)
2800,3100000011,PL-VT28,230111002A,23-01-11,101,3404,"-10,137.000",0.000,"-10,137.000",
2800,3100000011,PL-VT28,230111002A,23-01-11,101,3409,"-20,631.000",0.000,"-20,631.000",
2800,3100000074,WHEAT BRAN,230111001A,23-01-11,101,4601,"-13,624.000",0.000,"-13,624.000",
2800,3100000080,Start up flour,230111002A,23-01-11,101,3921,"-3,259.000",0.000,"-3,259.000",
2800,3100000080,Cleaning Flour,230111002A,23-01-11,261,3921,"2,348.000",0.000,"2,348.000",CLEANING FLOUR
2800,3100000080,Cleaning Flour,230113001A,23-01-11,261,3921,"2,482.000",0.000,"2,482.000",CLEANING FLOUR
2800,3100000080,Cleaning Flour,230113002A,23-01-11,261,3921,"1,689.000",0.000,"1,689.000",CLEANING FLOUR
2800,3100000096,WIP ·ªÈß,2212260020,23-01-11,261,3001,8.000,180.000,180.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212270020,23-01-11,261,3001,10.000,225.000,225.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212060051,23-01-11,261,3001,1.000,25.000,25.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212070041,23-01-11,261,3001,50.000,"1,125.000","1,125.000",REPROCESS
2800,3100000096,WIP ·ªÈß,2212190021,23-01-11,261,3001,1.000,22.500,22.500,REPROCESS
2800,3100000096,WIP ·ªÈß,2212200050,23-01-11,261,3001,10.000,225.000,225.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212220020,23-01-11,261,3001,9.000,202.500,202.500,REPROCESS
2800,3100000096,WIP ·ªÈß,2212230010,23-01-11,261,3001,37.000,832.500,832.500,REPROCESS
2800,3100000096,WIP ·ªÈß,2212230030,23-01-11,261,3001,10.000,225.000,225.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212230040,23-01-11,261,3001,10.000,225.000,225.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2212240020,23-01-11,261,3001,20.000,450.000,450.000,REPROCESS
2800,3100000096,WIP ·ªÈß,2301050010,23-01-11,261,3001,27.000,607.500,607.500,REPROCESS
2800,3100000096,WIP ·ªÈß,2301060010,23-01-11,261,3001,9.000,202.500,202.500,REPROCESS
2800,3100000117,WIP (BULK),2301110010,23-01-11,261,3001,20.350,0.000,20.350,REPROCESS
2801,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030006,23-01-10,261,3101,"11,398.200",0.000,"11,398.200",1
2801,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,23-01-10,261,3101,"9,702.800",0.000,"9,702.800",1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010004,23-01-10,261,3105,"15,614.800",0.000,"15,614.800",1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010005,23-01-10,261,3105,"1,482.200",0.000,"1,482.200",1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207110001,23-01-10,261,3105,"8,454.150",0.000,"8,454.150",1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207110002,23-01-10,261,3105,"23,908.850",0.000,"23,908.850",1
2801,3100000011,PL-VT28,230111002A,23-01-11,101,3404,"-58,023.000",0.000,"-58,023.000",
2801,3100000074,WHEAT BRAN,230111001A,23-01-11,101,4601,"-12,560.000",0.000,"-12,560.000",
2801,3100000096,WIP ·ªÈß,2301060010,23-01-11,261,3001,1.000,22.500,22.500,REPROCESS
2801,3100000096,WIP ·ªÈß,2301070020,23-01-11,261,3001,10.000,225.000,225.000,REPROCESS
2801,3100000096,WIP ·ªÈß,2301070030,23-01-11,261,3001,1.000,22.500,22.500,REPROCESS
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,23-01-12,261,3101,"29,462.700",0.000,"29,462.700",1
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060001,23-01-12,261,3101,"24,142.350",0.000,"24,142.350",1
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060002,23-01-12,261,3101,"34,655.950",0.000,"34,655.950",1
2808,3100000013,PL-VT34,230113001A,23-01-13,101,3401,"-30,024.000",0.000,"-30,024.000",
2808,3100000013,PL-VT34,230113001A,23-01-13,101,3401,"-34,698.000",0.000,"-34,698.000",
2808,3100000013,PL-VT34,230113001A,23-01-13,101,3401,"-2,222.000",0.000,"-2,222.000",º ¡Start up flour (GR)
2808,3100000013,PL-VT34,230113001A,23-01-13,101,3401,"-2,820.000",0.000,"-2,820.000",º ¡Start up flour (GR)
2808,3100000074,WHEAT BRAN,230113001A,23-01-13,101,4601,"-7,572.000",0.000,"-7,572.000",
2808,3100000074,WHEAT BRAN,230113002A,23-01-13,101,4601,"-8,584.000",0.000,"-8,584.000",
2808,3100000080,Start up flour,230113001A,23-01-13,101,3921,"-2,482.000",0.000,"-2,482.000",
2808,3100000080,Start up flour,230113002A,23-01-13,101,3921,"-2,564.000",0.000,"-2,564.000",
2808,3100000080,Cleaning Flour,230113002A,23-01-13,261,3921,"2,222.000",0.000,"2,222.000",CLEANING FLOUR
2808,3100000080,Cleaning Flour,230114001A,23-01-13,261,3921,818.000,0.000,818.000,CLEANING FLOUR
2808,3100000080,Cleaning Flour,230114002A,23-01-13,261,3921,"2,002.000",0.000,"2,002.000",CLEANING FLOUR
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050001,23-01-11,261,3102,"48,353.650",0.000,"48,353.650",
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050002,23-01-11,261,3102,"33,440.350",0.000,"33,440.350",
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,23-01-11,261,3102,"2,179.000",0.000,"2,179.000",
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050003,23-01-11,261,3105,102.000,0.000,102.000,
2809,3100000011,PL-VT28,230112001A,23-01-12,101,3402,"-68,020.000",0.000,"-68,020.000",
2809,3100000074,WHEAT BRAN,230112001A,23-01-12,101,4601,"-14,458.000",0.000,"-14,458.000",
2809,3100000096,WIP ·ªÈß,2301070030,23-01-12,261,3001,9.000,202.500,202.500,REPROCESS
2809,3100000096,WIP ·ªÈß,2301090010,23-01-12,261,3001,10.000,225.000,225.000,REPROCESS
2809,3100000096,WIP ·ªÈß,2301090020,23-01-12,261,3001,10.000,225.000,225.000,REPROCESS
2809,3100000096,WIP ·ªÈß,2301090030,23-01-12,261,3001,14.000,315.000,315.000,REPROCESS
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050002,23-01-11,261,3105,"14,824.650",0.000,"14,824.650",1
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050003,23-01-11,261,3105,"48,172.850",0.000,"48,172.850",1
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,23-01-11,261,3105,"17,750.500",0.000,"17,750.500",1
2810,3100000011,PL-VT28,230112001A,23-01-12,101,3402,"-17,402.000",0.000,"-17,402.000",
2810,3100000011,PL-VT28,230112001A,23-01-12,101,3409,"-49,249.000",0.000,"-49,249.000",
2810,3100000074,WHEAT BRAN,230112002A,23-01-12,101,4601,"-15,000.000",0.000,"-15,000.000",GR √”
2810,3100000074,WHEAT BRAN,230112002A,23-01-12,101,4601,"-13,493.000",0.000,"-13,493.000",
2810,3100000074,WHEAT BRAN,230112002A,23-01-12,102,4601,"15,000.000",0.000,"15,000.000",GR √”
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300001,23-01-12,261,3102,"5,412.000",0.000,"5,412.000",1
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,23-01-12,261,3102,"28,434.000",0.000,"28,434.000",1
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050005,23-01-12,261,3102,"46,811.000",0.000,"46,811.000",1
2813,3100000011,PL-VT28,230113002A,23-01-13,101,3409,"-65,299.000",0.000,"-65,299.000",
2813,3100000011,PL-VT28,230113002A,23-01-13,101,3921,"-3,073.000",0.000,"-3,073.000",º ¡Start up flour (GR)
2813,3100000074,WHEAT BRAN,230113001A,23-01-13,101,4601,"-15,000.000",0.000,"-15,000.000",GR √”
2813,3100000074,WHEAT BRAN,230113002A,23-01-13,101,4601,"-15,000.000",0.000,"-15,000.000",GR √”
2813,3100000074,WHEAT BRAN,230113002A,23-01-13,101,4601,"-13,355.000",0.000,"-13,355.000",
2813,3100000074,WHEAT BRAN,230113001A,23-01-13,102,4601,"15,000.000",0.000,"15,000.000",GR √”
2813,3100000074,WHEAT BRAN,230113002A,23-01-13,102,4601,"15,000.000",0.000,"15,000.000",GR √”
2813,3100000080,Start up flour,230113002A,23-01-13,101,3921,"-2,813.000",0.000,"-2,813.000",
2813,3100000080,Cleaning Flour,230113002A,23-01-13,261,3921,"1,466.000",0.000,"1,466.000",CLEANING FLOUR
2813,3100000080,Cleaning Flour,230114001A,23-01-13,261,3921,"1,607.000",0.000,"1,607.000",CLEANING FLOUR
2813,3100000096,WIP ·ªÈß,2301090030,23-01-13,261,3001,6.000,135.000,135.000,REPROCESS
2813,3100000096,WIP ·ªÈß,2301100030,23-01-13,261,3001,36.000,810.000,810.000,REPROCESS
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290001,23-01-24,261,3104,"3,355.625",0.000,"3,355.625",1
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290002,23-01-24,261,3104,"24,496.950",0.000,"24,496.950",1
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290003,23-01-24,261,3104,"15,174.425",0.000,"15,174.425",1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250008,23-01-24,261,3101,"9,133.900",0.000,"9,133.900",1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250009,23-01-24,261,3101,"26,801.850",0.000,"26,801.850",1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250010,23-01-24,261,3101,"7,410.250",0.000,"7,410.250",1
2814,3100000011,PL-VT28,230125001A,23-01-25,101,3402,"-70,984.000",0.000,"-70,984.000",
2814,3100000011,PL-VT28,230125001A,23-01-25,101,3402,"-5,472.000",0.000,"-5,472.000",º ¡Start up flour (GR)
2814,3100000074,WHEAT BRAN,230125001A,23-01-25,101,4601,"-15,000.000",0.000,"-15,000.000",GR √”
2814,3100000074,WHEAT BRAN,230125001A,23-01-25,101,4601,"-14,940.000",0.000,"-14,940.000",
2814,3100000074,WHEAT BRAN,230125001A,23-01-25,102,4601,"15,000.000",0.000,"15,000.000",GR √”
2814,3100000080,Start up flour,230125001A,23-01-25,101,3921,"-2,872.000",0.000,"-2,872.000",
2814,3100000080,Cleaning Flour,230123002A,23-01-25,261,3921,"2,504.000",0.000,"2,504.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124001A,23-01-25,261,3921,"2,570.000",0.000,"2,570.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124002A,23-01-25,261,3921,398.000,0.000,398.000,CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124002A,23-01-25,261,3921,"2,077.000",0.000,"2,077.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124003A,23-01-25,261,3921,"2,558.000",0.000,"2,558.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124004A,23-01-25,261,3921,837.000,0.000,837.000,CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124002A,23-01-25,262,3921,"-2,077.000",0.000,"-2,077.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124003A,23-01-25,262,3921,"-2,558.000",0.000,"-2,558.000",CLEANING FLOUR
2814,3100000080,Cleaning Flour,230124004A,23-01-25,262,3921,-837.000,0.000,-837.000,CLEANING FLOUR
2814,3100000096,WIP ·ªÈß,2301120010,23-01-25,261,3001,56.000,"1,260.000","1,260.000",REPROCESS
2814,3100000096,WIP ·ªÈß,2301240030,23-01-25,261,3001,2.000,45.000,45.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301240040,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301240050,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301250010,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301250020,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301250030,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301250040,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301260010,23-01-25,261,3001,10.000,225.000,225.000,REPROCESS
2814,3100000096,WIP ·ªÈß,2301260030,23-01-25,261,3001,25.000,562.000,562.000,REPROCESS
2814,3100000117,WIP (BULK),2301070010,23-01-25,261,3001,176.670,0.000,176.670,REPROCESS
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120006,23-01-12,261,3107,"9,214.000",0.000,"9,214.000",1
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140009,23-01-12,261,3107,"11,975.600",0.000,"11,975.600",1
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140010,23-01-12,261,3107,"23,509.400",0.000,"23,509.400",1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170006,23-01-12,261,3108,"15,205.335",0.000,"15,205.335",1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170007,23-01-12,261,3108,"24,707.740",0.000,"24,707.740",1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170008,23-01-12,261,3108,"4,710.925",0.000,"4,710.925",1
2815,3100000001,PL-DNS (BREAD),230114001A,23-01-14,101,3412,"-62,939.000",0.000,"-62,939.000",
2815,3100000024,F3-LOW,230114001A,23-01-14,101,3403,"-4,330.000",0.000,"-4,330.000",
2815,3100000074,WHEAT BRAN,230114001A,23-01-14,101,4601,"-15,941.000",0.000,"-15,941.000",
2815,3100000074,WHEAT BRAN,230114001A,23-01-14,101,4601,"-15,941.000",0.000,"-15,941.000",
2815,3100000074,WHEAT BRAN,230114001A,23-01-14,102,4601,"15,941.000",0.000,"15,941.000",
2815,3100000080,Start up flour,230114001A,23-01-14,101,3921,"-2,425.000",0.000,"-2,425.000",
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,23-01-13,261,3101,"9,198.000",0.000,"9,198.000",
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060002,23-01-13,261,3102,"14,184.300",0.000,"14,184.300",
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060003,23-01-13,261,3102,"24,122.650",0.000,"24,122.650",
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060004,23-01-13,261,3102,"24,083.250",0.000,"24,083.250",
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060005,23-01-13,261,3102,"10,721.800",0.000,"10,721.800",
2819,3100000013,PL-VT34,230114003A,23-01-14,101,3401,"-64,279.000",0.000,"-64,279.000",
2819,3100000013,PL-VT34,230114003A,23-01-14,101,3401,"-3,040.000",0.000,"-3,040.000",º ¡Start up flour (GR)
2819,3100000074,WHEAT BRAN,230114002A,23-01-14,101,4601,"-15,594.000",0.000,"-15,594.000",
2819,3100000080,Start up flour,230114003A,23-01-14,101,3921,"-2,780.000",0.000,"-2,780.000",
2819,3100000080,Cleaning Flour,230114002A,23-01-14,261,3921,269.000,0.000,269.000,CLEANING FLOUR
2819,3100000080,Cleaning Flour,230114003A,23-01-14,261,3921,"2,771.000",0.000,"2,771.000",CLEANING FLOUR
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300001,23-01-13,261,3106,"7,165.625",0.000,"7,165.625",1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300002,23-01-13,261,3106,"23,403.600",0.000,"23,403.600",1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300003,23-01-13,261,3106,"23,640.000",0.000,"23,640.000",1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300004,23-01-13,261,3106,"21,783.775",0.000,"21,783.775",1
2820,3100000024,F3-LOW,230114003A,23-01-14,101,3403,"-5,280.000",0.000,"-5,280.000",
2820,3100000074,WHEAT BRAN,230114002A,23-01-14,101,4601,"-14,833.000",0.000,"-14,833.000",
2820,3100000080,Start up flour,230114002A,23-01-14,101,3921,"-2,271.000",0.000,"-2,271.000",
2820,3100000080,Cleaning Flour,230114003A,23-01-14,261,3921,9.000,0.000,9.000,CLEANING FLOUR
2820,3100000080,Cleaning Flour,230117001A,23-01-14,261,3921,"1,635.000",0.000,"1,635.000",CLEANING FLOUR
2820,3100000080,Cleaning Flour,230117002A,23-01-14,261,3921,"2,511.000",0.000,"2,511.000",CLEANING FLOUR
2820,3100000080,Cleaning Flour,230118002A,23-01-14,261,3921,541.000,0.000,541.000,CLEANING FLOUR
2820,3100000132,PL-ASW,230114003A,23-01-14,101,3403,"-4,696.000",0.000,"-4,696.000",º ¡Start up flour (GR)
2820,3100000132,PL-ASW,230114002A,23-01-14,101,3408,"-54,807.000",0.000,"-54,807.000",
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060010,23-01-16,261,3102,"11,391.050",0.000,"11,391.050",1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060011,23-01-16,261,3102,"24,112.800",0.000,"24,112.800",1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060012,23-01-16,261,3102,"24,043.850",0.000,"24,043.850",1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060013,23-01-16,261,3102,939.300,0.000,939.300,1
2822,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250003,23-01-16,261,3101,"6,975.550",0.000,"6,975.550",1
2822,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250004,23-01-16,261,3101,"19,051.450",0.000,"19,051.450",1
2822,3100000002,PL-C/P (NOODLE),230117001A,23-01-17,101,3410,"-55,263.000",0.000,"-55,263.000",
2822,3100000025,F3-HIGH,230117002A,23-01-17,101,3405,"-11,905.000",0.000,"-11,905.000",
2822,3100000074,WHEAT BRAN,230117001A,23-01-17,101,4601,"-14,911.000",0.000,"-14,911.000",
2822,3100000080,Start up flour,230117001A,23-01-17,101,3921,"-1,635.000",0.000,"-1,635.000",
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060013,23-01-19,261,3102,"23,134.100",0.000,"23,134.100",
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060014,23-01-19,261,3102,"24,142.350",0.000,"24,142.350",
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060015,23-01-19,261,3102,"24,142.350",0.000,"24,142.350",
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060016,23-01-19,261,3102,"5,864.200",0.000,"5,864.200",
2823,3100000013,PL-VT34,230120003A,23-01-20,101,3401,"-28,128.000",0.000,"-28,128.000",
2823,3100000074,WHEAT BRAN,230120001A,23-01-20,101,4601,"-6,172.000",0.000,"-6,172.000",
2823,3100000080,Start up flour,230120003A,23-01-20,101,3921,"-2,359.000",0.000,"-2,359.000",
2823,3100000013,PL-VT34,230121003A,23-01-21,101,3401,"-34,828.000",0.000,"-34,828.000",
2823,3100000013,PL-VT34,230121003A,23-01-21,101,3401,"-3,890.000",0.000,"-3,890.000",º ¡Start up flour (GR)
2823,3100000074,WHEAT BRAN,230121003A,23-01-21,101,4601,"-7,819.000",0.000,"-7,819.000",
2823,3100000080,Start up flour,230121003A,23-01-21,101,3921,"-2,842.000",0.000,"-2,842.000",
2823,3100000080,Cleaning Flour,230119001A,23-01-21,261,3921,209.000,0.000,209.000,CLEANING FLOUR
2823,3100000080,Cleaning Flour,230120001A,23-01-21,261,3921,"2,472.000",0.000,"2,472.000",CLEANING FLOUR
2823,3100000080,Cleaning Flour,230120002A,23-01-21,261,3921,"1,209.000",0.000,"1,209.000",CLEANING FLOUR
2823,3100000096,WIP ·ªÈß,2301200040,23-01-21,261,3001,3.000,67.500,67.500,REPROCESS
2823,3100000096,WIP ·ªÈß,2301200060,23-01-21,261,3001,10.000,225.000,225.000,REPROCESS
2823,3100000096,WIP ·ªÈß,2301210020,23-01-21,261,3001,19.000,427.500,427.500,REPROCESS
2823,3100000096,WIP ·ªÈß,2301230010,23-01-21,261,3001,10.000,225.000,225.000,REPROCESS
2823,3100000096,WIP ·ªÈß,2301230020,23-01-21,261,3001,10.000,225.000,225.000,REPROCESS
2823,3100000096,WIP ·ªÈß,2301230030,23-01-21,261,3001,10.000,225.000,225.000,REPROCESS
2823,3100000096,WIP ·ªÈß,2301240020,23-01-21,261,3001,10.000,225.000,225.000,REPROCESS
2823,3100000096,WIP ·ªÈß,2301240030,23-01-21,261,3001,8.000,180.000,180.000,REPROCESS
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209290004,23-01-16,261,3103,"29,779.000",0.000,"29,779.000",1
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209300001,23-01-16,261,3103,"24,035.300",0.000,"24,035.300",1
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209300002,23-01-16,261,3103,"15,026.700",0.000,"15,026.700",1
